#    Z       m        H              D           He3            He4          C12         C13P          N14P           O16             Mrem     C13           N14
  0.0080    2.80   -0.600E-01   -0.374E-04   -0.226E-04   -0.552E-02    0.728E-02    0.000E+00    0.000E+00      -0.403E-03        0.62    0.184E-04    0.179E-03
  0.0080    2.90   -0.676E-01   -0.381E-04   -0.230E-04   -0.119E-01    0.601E-02    0.000E+00    0.000E+00      -0.425E-03        0.60    0.185E-04    0.179E-03
  0.0080    3.00   -0.713E-01   -0.387E-04   -0.234E-04   -0.179E-01    0.480E-02    0.000E+00    0.000E+00      -0.445E-03        0.58    0.187E-04    0.182E-03
  0.0080    3.10   -0.757E-01   -0.392E-04   -0.237E-04   -0.229E-01    0.370E-02    0.000E+00    0.000E+00      -0.453E-03        0.57    0.188E-04    0.186E-03
  0.0080    3.20   -0.790E-01   -0.398E-04   -0.240E-04   -0.282E-01    0.263E-02    0.000E+00    0.000E+00      -0.471E-03        0.55    0.190E-04    0.189E-03
  0.0080    3.30   -0.850E-01   -0.403E-04   -0.243E-04   -0.331E-01    0.165E-02    0.000E+00    0.000E+00      -0.488E-03        0.53    0.191E-04    0.191E-03
  0.0080    3.40   -0.735E-01   -0.397E-04   -0.240E-04   -0.261E-01    0.286E-02    0.000E+00    0.000E+00      -0.455E-03        0.59    0.187E-04    0.198E-03
  0.0080    3.50   -0.647E-01   -0.392E-04   -0.237E-04   -0.201E-01    0.402E-02    0.000E+00    0.569E-09      -0.434E-03        0.64    0.183E-04    0.206E-03
  0.0080    3.60   -0.611E-01   -0.395E-04   -0.238E-04   -0.226E-01    0.343E-02    0.000E+00    0.106E-02      -0.628E-03        0.64   -0.372E-05    0.483E-03
  0.0080    3.70   -0.556E-01   -0.396E-04   -0.239E-04   -0.245E-01    0.288E-02    0.000E+00    0.206E-02      -0.801E-03        0.65   -0.933E-05    0.743E-03
  0.0080    3.80   -0.524E-01   -0.398E-04   -0.240E-04   -0.267E-01    0.235E-02    0.000E+00    0.147E-02      -0.988E-03        0.65   -0.938E-05    0.991E-03
  0.0080    3.90   -0.494E-01   -0.400E-04   -0.242E-04   -0.288E-01    0.187E-02    0.000E+00    0.000E+00      -0.118E-02        0.65   -0.943E-05    0.123E-02
  0.0080    4.00   -0.373E-01   -0.396E-04   -0.239E-04   -0.279E-01   -0.844E-03    0.960E-05    0.000E+00      -0.111E-02        0.70   -0.934E-05    0.163E-02
  0.0080    4.10   -0.362E-01   -0.391E-04   -0.236E-04   -0.109E-01   -0.602E-03    0.283E-04    0.437E-03      -0.116E-02        0.76    0.197E-05    0.163E-02
  0.0080    4.20   -0.374E-01   -0.391E-04   -0.236E-04   -0.441E-02   -0.577E-03    0.298E-04    0.681E-03      -0.124E-02        0.78    0.590E-05    0.171E-02
  0.0080    4.30   -0.403E-01   -0.392E-04   -0.237E-04    0.120E-02   -0.556E-03    0.312E-04    0.914E-03      -0.133E-02        0.79    0.962E-05    0.178E-02
  0.0080    4.40   -0.413E-01   -0.392E-04   -0.237E-04    0.715E-02   -0.534E-03    0.325E-04    0.114E-02      -0.141E-02        0.81    0.132E-04    0.185E-02
  0.0080    4.50   -0.439E-01   -0.393E-04   -0.237E-04    0.127E-01   -0.515E-03    0.340E-04    0.135E-02      -0.149E-02        0.82    0.165E-04    0.193E-02
  0.0080    4.60   -0.465E-01   -0.393E-04   -0.238E-04    0.139E-01   -0.512E-03    0.350E-04    0.145E-02      -0.158E-02        0.83    0.175E-04    0.201E-02
  0.0080    4.70   -0.504E-01   -0.395E-04   -0.239E-04    0.145E-01   -0.511E-03    0.360E-04    0.154E-02      -0.166E-02        0.83    0.183E-04    0.208E-02
  0.0080    4.80   -0.527E-01   -0.396E-04   -0.239E-04    0.176E-01   -0.509E-03    0.369E-04    0.163E-02      -0.174E-02        0.84    0.192E-04    0.216E-02
  0.0080    4.90   -0.564E-01   -0.398E-04   -0.240E-04    0.181E-01   -0.509E-03    0.380E-04    0.172E-02      -0.182E-02        0.84    0.200E-04    0.223E-02
  0.0080    5.00   -0.584E-01   -0.398E-04   -0.241E-04    0.191E-01   -0.508E-03    0.388E-04    0.180E-02      -0.189E-02        0.85    0.208E-04    0.229E-02
  0.0080    5.10   -0.599E-01   -0.400E-04   -0.242E-04    0.215E-01   -0.506E-03    0.412E-04    0.198E-02      -0.196E-02        0.85    0.210E-04    0.236E-02
  0.0080    5.20   -0.632E-01   -0.402E-04   -0.243E-04    0.238E-01   -0.506E-03    0.433E-04    0.215E-02      -0.203E-02        0.85    0.211E-04    0.242E-02
  0.0080    5.30   -0.664E-01   -0.403E-04   -0.243E-04    0.260E-01   -0.504E-03    0.455E-04    0.230E-02      -0.210E-02        0.85    0.213E-04    0.246E-02
  0.0080    5.40   -0.682E-01   -0.404E-04   -0.244E-04    0.286E-01   -0.501E-03    0.476E-04    0.246E-02      -0.216E-02        0.86    0.214E-04    0.252E-02
  0.0080    5.50   -0.694E-01   -0.405E-04   -0.245E-04    0.307E-01   -0.501E-03    0.496E-04    0.262E-02      -0.222E-02        0.86    0.217E-04    0.256E-02
  0.0080    5.60   -0.723E-01   -0.406E-04   -0.245E-04    0.326E-01   -0.500E-03    0.514E-04    0.277E-02      -0.228E-02        0.86    0.218E-04    0.261E-02
  0.0080    5.70   -0.751E-01   -0.408E-04   -0.246E-04    0.345E-01   -0.500E-03    0.533E-04    0.289E-02      -0.233E-02        0.86    0.220E-04    0.264E-02
  0.0080    5.80   -0.761E-01   -0.409E-04   -0.247E-04    0.364E-01   -0.498E-03    0.552E-04    0.303E-02      -0.239E-02        0.86    0.221E-04    0.269E-02
  0.0080    5.90   -0.788E-01   -0.410E-04   -0.248E-04    0.381E-01   -0.498E-03    0.568E-04    0.317E-02      -0.244E-02        0.86    0.222E-04    0.274E-02
  0.0080    6.00   -0.801E-01   -0.410E-04   -0.248E-04    0.403E-01   -0.496E-03    0.585E-04    0.330E-02      -0.249E-02        0.87    0.223E-04    0.277E-02
  0.0080    6.10   -0.798E-01   -0.411E-04   -0.248E-04    0.424E-01   -0.496E-03    0.585E-04    0.330E-02      -0.246E-02        0.88    0.224E-04    0.277E-02
  0.0080    6.20   -0.795E-01   -0.411E-04   -0.248E-04    0.444E-01   -0.497E-03    0.587E-04    0.331E-02      -0.243E-02        0.89    0.226E-04    0.275E-02
  0.0080    6.30   -0.791E-01   -0.411E-04   -0.249E-04    0.463E-01   -0.498E-03    0.587E-04    0.330E-02      -0.241E-02        0.90    0.227E-04    0.273E-02
  0.0080    6.40   -0.777E-01   -0.411E-04   -0.248E-04    0.470E-01   -0.498E-03    0.587E-04    0.331E-02      -0.238E-02        0.92    0.227E-04    0.272E-02
  0.0080    6.50   -0.774E-01   -0.411E-04   -0.249E-04    0.489E-01   -0.499E-03    0.588E-04    0.331E-02      -0.236E-02        0.93    0.228E-04    0.270E-02
  0.0080    6.60   -0.771E-01   -0.412E-04   -0.249E-04    0.507E-01   -0.500E-03    0.589E-04    0.332E-02      -0.233E-02        0.94    0.229E-04    0.270E-02
  0.0080    6.70   -0.769E-01   -0.412E-04   -0.249E-04    0.524E-01   -0.501E-03    0.590E-04    0.331E-02      -0.231E-02        0.95    0.230E-04    0.268E-02
  0.0080    6.80   -0.766E-01   -0.412E-04   -0.249E-04    0.541E-01   -0.503E-03    0.590E-04    0.332E-02      -0.229E-02        0.96    0.229E-04    0.267E-02
  0.0080    6.90   -0.753E-01   -0.412E-04   -0.249E-04    0.561E-01   -0.501E-03    0.590E-04    0.332E-02      -0.227E-02        0.98    0.230E-04    0.265E-02
  0.0080    7.00   -0.737E-01   -0.412E-04   -0.249E-04    0.577E-01   -0.502E-03    0.590E-04    0.333E-02      -0.224E-02        0.99    0.231E-04    0.265E-02
  0.0080    7.10   -0.759E-01   -0.413E-04   -0.250E-04    0.589E-01   -0.499E-03    0.607E-04    0.344E-02      -0.229E-02        0.99    0.235E-04    0.268E-02
  0.0080    7.20   -0.767E-01   -0.414E-04   -0.250E-04    0.586E-01   -0.495E-03    0.622E-04    0.356E-02      -0.233E-02        0.99    0.238E-04    0.272E-02
  0.0080    7.30   -0.789E-01   -0.415E-04   -0.251E-04    0.598E-01   -0.491E-03    0.638E-04    0.366E-02      -0.237E-02        0.99    0.242E-04    0.274E-02
  0.0080    7.40   -0.796E-01   -0.416E-04   -0.251E-04    0.609E-01   -0.487E-03    0.653E-04    0.377E-02      -0.240E-02        0.99    0.245E-04    0.278E-02
  0.0080    7.50   -0.803E-01   -0.417E-04   -0.252E-04    0.619E-01   -0.484E-03    0.667E-04    0.388E-02      -0.244E-02        0.99    0.248E-04    0.280E-02
  0.0080    7.60   -0.823E-01   -0.417E-04   -0.252E-04    0.630E-01   -0.481E-03    0.682E-04    0.397E-02      -0.248E-02        0.99    0.252E-04    0.284E-02
  0.0080    7.70   -0.830E-01   -0.418E-04   -0.253E-04    0.640E-01   -0.477E-03    0.695E-04    0.408E-02      -0.251E-02        0.99    0.255E-04    0.286E-02
  0.0080    7.80   -0.849E-01   -0.419E-04   -0.253E-04    0.650E-01   -0.475E-03    0.709E-04    0.418E-02      -0.255E-02        0.99    0.256E-04    0.290E-02
  0.0080    7.90   -0.855E-01   -0.420E-04   -0.254E-04    0.659E-01   -0.471E-03    0.722E-04    0.427E-02      -0.258E-02        0.99    0.259E-04    0.292E-02
  0.0080    8.00   -0.861E-01   -0.421E-04   -0.254E-04    0.656E-01   -0.468E-03    0.734E-04    0.436E-02      -0.261E-02        0.99    0.262E-04    0.295E-02
  0.0200    0.80   -0.114E-01   -0.162E-04   -0.979E-05    0.101E-01   -0.153E-03    0.000E+00    0.000E+00      -0.128E-03        0.53    0.284E-04    0.170E-03
  0.0200    0.90   -0.139E-01   -0.192E-04   -0.116E-04    0.964E-02   -0.219E-03    0.000E+00    0.000E+00      -0.184E-03        0.54    0.329E-04    0.202E-03
  0.0200    1.00   -0.780E-02   -0.211E-04   -0.128E-04    0.126E-01   -0.240E-03    0.000E+00    0.000E+00      -0.144E-03        0.56    0.367E-04    0.239E-03
  0.0200    1.10   -0.101E-01   -0.231E-04   -0.140E-04    0.125E-01   -0.291E-03    0.000E+00    0.000E+00      -0.189E-03        0.57    0.397E-04    0.268E-03
  0.0200    1.20   -0.877E-02   -0.248E-04   -0.150E-04    0.133E-01   -0.308E-03    0.000E+00    0.000E+00      -0.185E-03        0.58    0.421E-04    0.298E-03
  0.0200    1.30   -0.107E-01   -0.262E-04   -0.158E-04    0.116E-01   -0.346E-03    0.000E+00    0.000E+00      -0.220E-03        0.59    0.441E-04    0.322E-03
  0.0200    1.40   -0.123E-01   -0.274E-04   -0.166E-04    0.109E-01   -0.371E-03    0.000E+00    0.000E+00      -0.250E-03        0.60    0.454E-04    0.343E-03
  0.0200    1.50   -0.906E-02   -0.282E-04   -0.170E-04    0.108E-01   -0.387E-03    0.000E+00    0.000E+00      -0.232E-03        0.62    0.466E-04    0.368E-03
  0.0200    1.60   -0.810E-02   -0.291E-04   -0.176E-04    0.102E-01   -0.400E-03    0.000E+00    0.000E+00      -0.239E-03        0.63    0.478E-04    0.389E-03
  0.0200    1.70   -0.102E-01   -0.299E-04   -0.181E-04    0.973E-02   -0.588E-05    0.000E+00    0.000E+00      -0.280E-03        0.64    0.482E-04    0.402E-03
  0.0200    1.80   -0.109E-01   -0.307E-04   -0.185E-04    0.104E-01    0.978E-03    0.000E+00    0.000E+00      -0.317E-03        0.65    0.486E-04    0.414E-03
  0.0200    1.90   -0.164E-01   -0.316E-04   -0.191E-04    0.116E-01    0.230E-02    0.000E+00    0.000E+00      -0.395E-03        0.65    0.487E-04    0.424E-03
  0.0200    2.00   -0.192E-01   -0.322E-04   -0.194E-04    0.146E-01    0.404E-02    0.000E+00    0.000E+00      -0.462E-03        0.66    0.490E-04    0.433E-03
  0.0200    2.10   -0.233E-01   -0.327E-04   -0.197E-04    0.183E-01    0.600E-02    0.000E+00    0.000E+00      -0.475E-03        0.67    0.483E-04    0.437E-03
  0.0200    2.20   -0.274E-01   -0.332E-04   -0.200E-04    0.216E-01    0.775E-02    0.000E+00    0.000E+00      -0.578E-03        0.68    0.482E-04    0.435E-03
  0.0200    2.30   -0.307E-01   -0.338E-04   -0.204E-04    0.209E-01    0.780E-02    0.000E+00    0.000E+00      -0.579E-03        0.68    0.483E-04    0.451E-03
  0.0200    2.40   -0.350E-01   -0.342E-04   -0.207E-04    0.226E-01    0.878E-02    0.000E+00    0.000E+00      -0.669E-03        0.69    0.482E-04    0.462E-03
  0.0200    2.50   -0.349E-01   -0.346E-04   -0.209E-04    0.225E-01    0.912E-02    0.000E+00    0.000E+00      -0.672E-03        0.70    0.480E-04    0.480E-03
  0.0200    2.60   -0.349E-01   -0.349E-04   -0.211E-04    0.229E-01    0.959E-02    0.000E+00    0.000E+00      -0.675E-03        0.71    0.475E-04    0.493E-03
  0.0200    2.70   -0.311E-01   -0.352E-04   -0.213E-04    0.228E-01    0.958E-02    0.000E+00    0.000E+00      -0.677E-03        0.72    0.478E-04    0.508E-03
  0.0200    2.80   -0.312E-01   -0.355E-04   -0.214E-04    0.225E-01    0.957E-02    0.000E+00    0.000E+00      -0.644E-03        0.73    0.476E-04    0.526E-03
  0.0200    2.90   -0.313E-01   -0.358E-04   -0.216E-04    0.224E-01    0.977E-02    0.000E+00    0.000E+00      -0.647E-03        0.74    0.475E-04    0.543E-03
  0.0200    3.00   -0.337E-01   -0.362E-04   -0.218E-04    0.211E-01    0.974E-02    0.000E+00    0.000E+00      -0.679E-03        0.74    0.477E-04    0.551E-03
  0.0200    3.10   -0.337E-01   -0.364E-04   -0.220E-04    0.208E-01    0.969E-02    0.000E+00    0.000E+00      -0.681E-03        0.75    0.479E-04    0.563E-03
  0.0200    3.20   -0.337E-01   -0.366E-04   -0.221E-04    0.209E-01    0.990E-02    0.000E+00    0.000E+00      -0.714E-03        0.76    0.478E-04    0.564E-03
  0.0200    3.30   -0.337E-01   -0.368E-04   -0.222E-04    0.206E-01    0.101E-01    0.000E+00    0.000E+00      -0.715E-03        0.77    0.480E-04    0.563E-03
  0.0200    3.40   -0.337E-01   -0.370E-04   -0.223E-04    0.212E-01    0.103E-01    0.000E+00    0.000E+00      -0.715E-03        0.78    0.482E-04    0.567E-03
  0.0200    3.50   -0.337E-01   -0.372E-04   -0.225E-04    0.215E-01    0.103E-01    0.000E+00    0.199E-17      -0.716E-03        0.79    0.487E-04    0.574E-03
  0.0200    3.60   -0.290E-01   -0.372E-04   -0.225E-04    0.192E-01    0.917E-02    0.000E+00    0.783E-18      -0.637E-03        0.81    0.492E-04    0.584E-03
  0.0200    3.70   -0.264E-01   -0.374E-04   -0.226E-04    0.155E-01    0.775E-02    0.370E-14    0.873E-16      -0.613E-03        0.82    0.496E-04    0.601E-03
  0.0200    3.80   -0.221E-01   -0.374E-04   -0.226E-04    0.135E-01    0.690E-02    0.655E-08    0.152E-09      -0.594E-03        0.84    0.501E-04    0.609E-03
  0.0200    3.90   -0.214E-01   -0.373E-04   -0.225E-04    0.126E-01    0.628E-02    0.117E-05    0.313E-07      -0.553E-03        0.87    0.508E-04    0.617E-03
  0.0200    4.00   -0.192E-01   -0.374E-04   -0.226E-04    0.105E-01    0.543E-02    0.260E-04    0.101E-05      -0.533E-03        0.88    0.574E-04    0.622E-03
  0.0200    4.10   -0.118E-01   -0.380E-04   -0.230E-04    0.592E-02   -0.220E-03    0.295E-03    0.246E-02      -0.476E-03        0.85    0.256E-03    0.179E-02
  0.0200    4.20   -0.753E-02   -0.382E-04   -0.231E-04    0.392E-02   -0.148E-02    0.357E-04    0.255E-02      -0.577E-03        0.86    0.818E-04    0.248E-02
  0.0200    4.30   -0.581E-02   -0.383E-04   -0.231E-04    0.201E-02   -0.163E-02    0.267E-04    0.167E-02      -0.744E-03        0.87    0.579E-04    0.270E-02
  0.0200    4.40   -0.257E-02   -0.383E-04   -0.231E-04    0.352E-03   -0.173E-02    0.192E-04    0.780E-03      -0.724E-03        0.89    0.438E-04    0.276E-02
  0.0200    4.50   -0.549E-02   -0.384E-04   -0.232E-04    0.149E-02   -0.173E-02    0.204E-04    0.716E-03      -0.858E-03        0.90    0.409E-04    0.288E-02
  0.0200    4.60   -0.610E-02   -0.385E-04   -0.233E-04    0.693E-02   -0.174E-02    0.239E-04    0.730E-03      -0.986E-03        0.91    0.384E-04    0.301E-02
  0.0200    4.70   -0.103E-01   -0.387E-04   -0.234E-04    0.942E-02   -0.174E-02    0.262E-04    0.783E-03      -0.115E-02        0.91    0.376E-04    0.311E-02
  0.0200    4.80   -0.129E-01   -0.388E-04   -0.234E-04    0.124E-01   -0.173E-02    0.271E-04    0.842E-03      -0.122E-02        0.92    0.375E-04    0.317E-02
  0.0200    4.90   -0.174E-01   -0.389E-04   -0.235E-04    0.152E-01   -0.171E-02    0.288E-04    0.894E-03      -0.134E-02        0.93    0.377E-04    0.329E-02
  0.0200    5.00   -0.211E-01   -0.391E-04   -0.236E-04    0.194E-01   -0.172E-02    0.292E-04    0.956E-03      -0.144E-02        0.93    0.378E-04    0.336E-02
  0.0200    5.10   -0.233E-01   -0.392E-04   -0.237E-04    0.240E-01   -0.172E-02    0.298E-04    0.101E-02      -0.154E-02        0.94    0.387E-04    0.346E-02
  0.0200    5.20   -0.268E-01   -0.393E-04   -0.238E-04    0.259E-01   -0.172E-02    0.304E-04    0.107E-02      -0.166E-02        0.94    0.397E-04    0.352E-02
  0.0200    5.30   -0.288E-01   -0.394E-04   -0.238E-04    0.283E-01   -0.171E-02    0.311E-04    0.112E-02      -0.176E-02        0.95    0.405E-04    0.361E-02
  0.0200    5.40   -0.308E-01   -0.395E-04   -0.238E-04    0.305E-01   -0.171E-02    0.317E-04    0.117E-02      -0.185E-02        0.96    0.414E-04    0.369E-02
  0.0200    5.50   -0.339E-01   -0.396E-04   -0.239E-04    0.322E-01   -0.171E-02    0.322E-04    0.122E-02      -0.195E-02        0.96    0.421E-04    0.376E-02
  0.0200    5.60   -0.357E-01   -0.397E-04   -0.240E-04    0.344E-01   -0.171E-02    0.327E-04    0.127E-02      -0.204E-02        0.97    0.429E-04    0.384E-02
  0.0200    5.70   -0.386E-01   -0.398E-04   -0.241E-04    0.360E-01   -0.171E-02    0.332E-04    0.132E-02      -0.214E-02        0.97    0.437E-04    0.389E-02
  0.0200    5.80   -0.403E-01   -0.399E-04   -0.241E-04    0.379E-01   -0.170E-02    0.338E-04    0.136E-02      -0.220E-02        0.98    0.444E-04    0.397E-02
  0.0200    5.90   -0.402E-01   -0.399E-04   -0.241E-04    0.399E-01   -0.170E-02    0.342E-04    0.141E-02      -0.228E-02        0.99    0.451E-04    0.403E-02
  0.0200    6.00   -0.429E-01   -0.401E-04   -0.242E-04    0.413E-01   -0.170E-02    0.347E-04    0.145E-02      -0.236E-02        0.99    0.457E-04    0.410E-02
  0.0200    6.10   -0.444E-01   -0.401E-04   -0.242E-04    0.431E-01   -0.170E-02    0.339E-04    0.143E-02      -0.240E-02        1.00    0.465E-04    0.413E-02
  0.0200    6.20   -0.470E-01   -0.403E-04   -0.243E-04    0.444E-01   -0.170E-02    0.334E-04    0.141E-02      -0.244E-02        1.00    0.471E-04    0.414E-02
  0.0200    6.30   -0.468E-01   -0.403E-04   -0.244E-04    0.477E-01   -0.170E-02    0.327E-04    0.139E-02      -0.246E-02        1.01    0.478E-04    0.417E-02
  0.0200    6.40   -0.492E-01   -0.404E-04   -0.244E-04    0.489E-01   -0.171E-02    0.322E-04    0.137E-02      -0.251E-02        1.01    0.484E-04    0.420E-02
  0.0200    6.50   -0.505E-01   -0.405E-04   -0.244E-04    0.505E-01   -0.170E-02    0.315E-04    0.136E-02      -0.253E-02        1.02    0.491E-04    0.423E-02
  0.0200    6.60   -0.513E-01   -0.406E-04   -0.245E-04    0.516E-01   -0.171E-02    0.309E-04    0.134E-02      -0.257E-02        1.02    0.496E-04    0.425E-02
  0.0200    6.70   -0.526E-01   -0.406E-04   -0.245E-04    0.531E-01   -0.171E-02    0.304E-04    0.133E-02      -0.259E-02        1.03    0.502E-04    0.426E-02
  0.0200    6.80   -0.548E-01   -0.407E-04   -0.246E-04    0.541E-01   -0.171E-02    0.299E-04    0.131E-02      -0.262E-02        1.03    0.508E-04    0.429E-02
  0.0200    6.90   -0.559E-01   -0.408E-04   -0.246E-04    0.555E-01   -0.171E-02    0.294E-04    0.130E-02      -0.265E-02        1.04    0.513E-04    0.431E-02
  0.0200    7.00   -0.566E-01   -0.409E-04   -0.247E-04    0.565E-01   -0.171E-02    0.289E-04    0.128E-02      -0.268E-02        1.04    0.519E-04    0.433E-02
  0.0200    7.10   -0.587E-01   -0.410E-04   -0.248E-04    0.575E-01   -0.172E-02    0.275E-04    0.122E-02      -0.268E-02        1.04    0.522E-04    0.433E-02
  0.0200    7.20   -0.583E-01   -0.410E-04   -0.248E-04    0.588E-01   -0.173E-02    0.263E-04    0.115E-02      -0.267E-02        1.05    0.524E-04    0.431E-02
  0.0200    7.30   -0.603E-01   -0.411E-04   -0.248E-04    0.597E-01   -0.174E-02    0.249E-04    0.109E-02      -0.265E-02        1.05    0.526E-04    0.430E-02
  0.0200    7.40   -0.613E-01   -0.411E-04   -0.248E-04    0.609E-01   -0.174E-02    0.238E-04    0.103E-02      -0.264E-02        1.06    0.529E-04    0.429E-02
  0.0200    7.50   -0.619E-01   -0.412E-04   -0.249E-04    0.618E-01   -0.175E-02    0.225E-04    0.972E-03      -0.264E-02        1.06    0.532E-04    0.428E-02
  0.0200    7.60   -0.638E-01   -0.413E-04   -0.250E-04    0.613E-01   -0.176E-02    0.213E-04    0.916E-03      -0.264E-02        1.06    0.533E-04    0.428E-02
  0.0200    7.70   -0.634E-01   -0.413E-04   -0.250E-04    0.624E-01   -0.176E-02    0.203E-04    0.860E-03      -0.261E-02        1.07    0.536E-04    0.426E-02
  0.0200    7.80   -0.652E-01   -0.414E-04   -0.250E-04    0.632E-01   -0.177E-02    0.191E-04    0.805E-03      -0.261E-02        1.07    0.538E-04    0.426E-02
  0.0200    7.90   -0.648E-01   -0.414E-04   -0.250E-04    0.643E-01   -0.177E-02    0.181E-04    0.753E-03      -0.260E-02        1.08    0.540E-04    0.424E-02
  0.0200    8.00   -0.665E-01   -0.415E-04   -0.251E-04    0.651E-01   -0.178E-02    0.170E-04    0.701E-03      -0.260E-02        1.08    0.543E-04    0.424E-02
  0.0500    0.80   -0.632E+00   -0.480E-04   -0.290E-04   -0.318E+00   -0.750E-02    0.000E+00    0.000E+00      -0.158E-01        0.00   -0.708E-04   -0.275E-02
  0.0500    0.90   -0.632E+00   -0.480E-04   -0.290E-04   -0.318E+00   -0.750E-02    0.000E+00    0.000E+00      -0.164E-01        0.00   -0.708E-04   -0.275E-02
  0.0500    1.00    0.118E-01   -0.216E-04   -0.131E-04   -0.327E-02   -0.202E-02    0.000E+00    0.000E+00      -0.508E-02        0.55    0.306E-04   -0.318E-03
  0.0500    1.10    0.133E-01   -0.240E-04   -0.145E-04   -0.464E-02   -0.225E-02    0.000E+00    0.000E+00      -0.564E-02        0.55    0.334E-04   -0.348E-03
  0.0500    1.20    0.192E-01   -0.252E-04   -0.152E-04   -0.382E-02   -0.235E-02    0.000E+00    0.000E+00      -0.585E-02        0.57    0.356E-04   -0.335E-03
  0.0500    1.30    0.176E-01   -0.270E-04   -0.163E-04   -0.647E-02   -0.254E-02    0.000E+00    0.000E+00      -0.632E-02        0.57    0.366E-04   -0.360E-03
  0.0500    1.40    0.224E-01   -0.278E-04   -0.168E-04   -0.563E-02   -0.261E-02    0.000E+00    0.000E+00      -0.646E-02        0.59    0.384E-04   -0.341E-03
  0.0500    1.50    0.230E-01   -0.288E-04   -0.174E-04   -0.903E-02   -0.273E-02    0.000E+00    0.000E+00      -0.673E-02        0.60    0.389E-04   -0.357E-03
  0.0500    1.60    0.248E-01   -0.297E-04   -0.179E-04   -0.950E-02   -0.283E-02    0.000E+00    0.000E+00      -0.693E-02        0.61    0.393E-04   -0.352E-03
  0.0500    1.70    0.283E-01   -0.302E-04   -0.183E-04   -0.980E-02   -0.288E-02    0.000E+00    0.000E+00      -0.700E-02        0.63    0.402E-04   -0.337E-03
  0.0500    1.80    0.267E-01   -0.312E-04   -0.189E-04   -0.125E-01   -0.284E-02    0.000E+00    0.000E+00      -0.731E-02        0.63    0.396E-04   -0.349E-03
  0.0500    1.90    0.287E-01   -0.316E-04   -0.191E-04   -0.110E-01   -0.209E-02    0.000E+00    0.000E+00      -0.736E-02        0.65    0.398E-04   -0.325E-03
  0.0500    2.00    0.252E-01   -0.324E-04   -0.196E-04   -0.114E-01   -0.116E-02    0.000E+00    0.000E+00      -0.766E-02        0.65    0.392E-04   -0.346E-03
  0.0500    2.10    0.202E-01   -0.329E-04   -0.199E-04   -0.784E-02    0.110E-02    0.000E+00    0.000E+00      -0.789E-02        0.66    0.382E-04   -0.362E-03
  0.0500    2.20    0.153E-01   -0.334E-04   -0.202E-04   -0.415E-02    0.319E-02    0.000E+00    0.000E+00      -0.809E-02        0.67    0.372E-04   -0.376E-03
  0.0500    2.30    0.117E-01   -0.338E-04   -0.204E-04   -0.208E-02    0.441E-02    0.000E+00    0.000E+00      -0.823E-02        0.68    0.363E-04   -0.376E-03
  0.0500    2.40    0.832E-02   -0.342E-04   -0.207E-04   -0.179E-03    0.557E-02    0.000E+00    0.000E+00      -0.840E-02        0.69    0.358E-04   -0.380E-03
  0.0500    2.50    0.672E-02   -0.348E-04   -0.210E-04   -0.131E-02    0.577E-02    0.000E+00    0.000E+00      -0.857E-02        0.69    0.352E-04   -0.379E-03
  0.0500    2.60    0.768E-02   -0.351E-04   -0.212E-04   -0.112E-02    0.594E-02    0.000E+00    0.000E+00      -0.863E-02        0.70    0.352E-04   -0.367E-03
  0.0500    2.70    0.856E-02   -0.354E-04   -0.214E-04   -0.132E-02    0.621E-02    0.000E+00    0.000E+00      -0.870E-02        0.71    0.345E-04   -0.356E-03
  0.0500    2.80    0.938E-02   -0.357E-04   -0.215E-04   -0.151E-02    0.646E-02    0.000E+00    0.000E+00      -0.879E-02        0.72    0.342E-04   -0.350E-03
  0.0500    2.90    0.101E-01   -0.359E-04   -0.217E-04   -0.168E-02    0.646E-02    0.000E+00    0.000E+00      -0.885E-02        0.73    0.340E-04   -0.334E-03
  0.0500    3.00    0.109E-01   -0.362E-04   -0.218E-04   -0.218E-02    0.645E-02    0.000E+00    0.000E+00      -0.890E-02        0.74    0.337E-04   -0.318E-03
  0.0500    3.10    0.115E-01   -0.364E-04   -0.220E-04   -0.264E-02    0.660E-02    0.000E+00    0.000E+00      -0.894E-02        0.75    0.338E-04   -0.323E-03
  0.0500    3.20    0.903E-02   -0.366E-04   -0.221E-04   -0.276E-02    0.675E-02    0.000E+00    0.000E+00      -0.902E-02        0.76    0.339E-04   -0.325E-03
  0.0500    3.30    0.780E-02   -0.369E-04   -0.223E-04   -0.384E-02    0.683E-02    0.000E+00    0.000E+00      -0.912E-02        0.76    0.340E-04   -0.332E-03
  0.0500    3.40    0.850E-02   -0.371E-04   -0.224E-04   -0.392E-02    0.690E-02    0.000E+00    0.000E+00      -0.916E-02        0.77    0.341E-04   -0.333E-03
  0.0500    3.50    0.916E-02   -0.373E-04   -0.225E-04   -0.343E-02    0.706E-02    0.000E+00    0.179E-17      -0.919E-02        0.78    0.342E-04   -0.334E-03
  0.0500    3.60    0.978E-02   -0.375E-04   -0.226E-04   -0.296E-02    0.720E-02    0.000E+00    0.347E-17      -0.923E-02        0.79    0.345E-04   -0.335E-03
  0.0500    3.70    0.104E-01   -0.376E-04   -0.227E-04   -0.224E-02    0.766E-02    0.000E+00    0.169E-17      -0.928E-02        0.80    0.345E-04   -0.345E-03
